A,B,C,D
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,1.9242166690383304,4.074922240044204
2.2235956625838016,2.198087636724802,2.1475731578724955,4.074922240044204
2.2235956625838016,2.198087636724802,2.1475731578724955,4.074922240044204
2.2235956625838016,2.198087636724802,2.1475731578724955,4.074922240044204
2.2235956625838016,2.198087636724802,2.1475731578724955,4.074922240044204
2.2235956625838016,2.198087636724802,2.1475731578724955,4.074922240044204
2.2235956625838016,2.198087636724802,2.1475731578724955,4.074922240044204
2.2235956625838016,2.198087636724802,2.1475731578724955,4.074922240044204
2.2235956625838016,2.198087636724802,2.1475731578724955,4.074922240044204
2.2235956625838016,2.198087636724802,2.1475731578724955,4.074922240044204
2.2235956625838016,2.198087636724802,2.1475731578724955,4.074922240044204
2.2235956625838016,2.198087636724802,2.1475731578724955,4.074922240044204
2.2235956625838016,2.198087636724802,2.1475731578724955,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.198087636724802,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.2235956625838016,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.1843919426797176,4.074922240044204
2.3890173859566084,2.9113223687589627,2.2051273393075914,4.074922240044204
2.3890173859566084,2.9113223687589627,2.2051273393075914,4.074922240044204
2.3890173859566084,2.9113223687589627,2.2051273393075914,4.074922240044204
2.3890173859566084,2.9113223687589627,2.2051273393075914,4.074922240044204
2.3890173859566084,2.9113223687589627,3.0550431758064147,4.074922240044204
2.3890173859566084,2.9113223687589627,3.0550431758064147,4.074922240044204
2.3890173859566084,2.9113223687589627,3.0550431758064147,4.074922240044204
2.3890173859566084,2.9113223687589627,3.0550431758064147,4.074922240044204
2.3890173859566084,2.9113223687589627,3.0550431758064147,4.074922240044204
2.3890173859566084,2.9113223687589627,3.0550431758064147,4.074922240044204
2.3890173859566084,2.9113223687589627,3.0550431758064147,4.074922240044204
